Id;Sentiment;Text Tweet
2814;positive;Baik AyahBunda terimakasih kembali ya Untuk saat ini apa ada yang bisa kami bantu kembali UY
2815;positive;Udh cukup itu aja bu
2816;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu UY
2817;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 767142 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu DN
2818;positive;Ibu kalau mau ganti ekskul bagaimana caranya
2819;positive;Baik untuk pindah ekskul silahkan mengisi form berikut httpsbitlyformkendalaekskul ya AyahBunda Isi data lengkap ananda lalu pilih KendalaKebutuhan Ekskul Pindah Ekskul Jika sudah mengisi mohon tunggu proses perpindahannya maksimal 1x24 jam Jika proses sudah selesai Tim Sekolahmu akan konfirmasi via Email yang terdaftar di form kendala Terima kasih AyahBunda DN
2820;positive;Apakah ada yang dapat kami bantu kembali DN
2821;positive;Ooo Trus pembayaran yg jatuh tempo tgl 26 nanti itu ditangguhkan pembayarannya sampai isi form dulu
2822;positive;Trus mau lihat2 pilihannya dimana ya Lupa
2823;positive;Betul AyahBunda DN
2824;positive;Bisa dicek pada link berikut httpsbayarsekolahmupaketsekolahmuekskulsmm ya AyahBunda DN
2825;positive;Oke Terima kasih untuk informasinya ya
2826;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu DN
2827;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 767624 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu SP
2828;positive;Halo kak
2829;positive;Jika kami tidak akan melanjutkan ekskul yg diikuti d semester 1 apakah bs kak
2830;positive;Halo AyahBunda untuk cancel ekskul silahkan mengisi form berikut httpsbitlyformkendalaekskul Setelah AyahBunda selesai mengisikan form Tim Ekskul SMM akan mengirimkan undangan konsultasi melalui email terdaftar AyahBunda perlu menghadiri sesi konsultasi terlebih dahulu dengan Tim Ekskul SMM untuk kelanjutan cancel ekskul dengan jadwal setiap seninjumat pukul 1500 1630 WIB link zoom httpswwwsekolahmuridmerdekaidKonsultasiOnline Jika sudah mengikuti konsultasi kami akan mecancel tagihan ekskul maksimal 1x24 jam Jika proses sudah selesai Tim Sekolahmu akan konfirmasi via Email yang terdaftar di form kendala Terima kasih SP
2831;positive;oke terimakasih kak insyallah akan kami isi hari iniya Kak
2832;positive;Baik sama sama ya Apa ada yang bisa kami bantu kembali saat ini SP
2833;positive;tidak kak nnti untuk mendftar ekskul baru seperti biasa sj yah
2834;positive;Baik nanti akan dijelaskan di sesi konsultasi ya silakan ikuti konsultasi sore ini pada link diatas ya AyahBunda SP
2835;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 767867 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu SW
2836;positive;Halo sy mau tanya utk ekskul wirausaha an Airisa Floria Ramdana kls 4 kan sdh tidak lanjut semester depan tapi tagihan bln ini kok msh muncul ya
2837;positive;Mohon maaf atasa ketidaknyamananya AyahBunda Mohon infokan data berikut ya Nama siswa Kelas Email SW
2838;positive;Mohon maaf atasa ketidaknyamananya AyahBunda Mohon infokan data berikut ya Nama siswa Airisa Floria Ramdana Kelas 4 C Email airisafloriaramdanagmailcom SW
2839;positive;Baik AyahBunda mohon ditunggu ya SW
2840;positive;Ok
2841;positive;Baik AyahBunda SW
2842;positive;AyahBunda mohon konfirmasinya ananda Airisa pernah request cancel via apa ya apakah lewat parents care juga SW
2843;positive;Iya waktu ikut trial ekskul terakhir bln kemarin kan ada tim yg menghubungi sy lupa chat nya terhapus Kemarin itu mau ganti ekskul tp karena sdh bln desember tanggung menunggu sampai bagi rapot selesai
2844;positive;Baik AyahBunda mohon ditunggu ya SW
2845;positive;Hallo AyahBunda mohon dicek kembali apakah tagihanya masih muncul SW
2846;positive;Sudah tidak ada
2847;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu SW
2848;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 768015 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu SP
2849;positive;Saya ibu dari irvina saviya Lewenusa
2850;positive;Kelas 4B
2851;positive;Baik boleh diinfokan kendalanya ya SP
2852;positive;Anak saya sudah berhenti ikut kelas elektif sejat triwulan 1 Namun di rapor masuk nilainya 0 SEMUA
2853;positive;mohon di hapus kan dari rapor anak saya bisa Saya sudah isi form dr bbrp hari lalu
2854;positive;Namun belum ada perubahan
2855;positive;Baik boleh diinfokan email akun ananda dan nama ekskulnya apa ya SP
2856;positive;Email nya ruvinna11gmailcom
2857;positive;Ekskul Quran
2858;positive;apakah sudah isi form yang ini httpsbitlypengaduannilaiekskul setelah itu Guru akan melakukan koreksi ulang sampai tanggal 10 Januari 2024 Nilai terbaru akan dipublikasi tanggal 12 Januari 2024 SP
2859;positive;Sudah
2860;positive;Baik mohon menunggu ya Guru akan melakukan koreksi ulang sampai tanggal 10 Januari 2024 Nilai terbaru akan dipublikasi tanggal 12 Januari 2024 SP
2861;positive;Oke Terima kasih
2862;positive;Baik sama sama ya apa ada yang bisa kami bantu kembali saat ini SP
2863;positive;Itu saja
2864;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu SP
2865;positive;halo kak bisa minta link program ekskul yg terbaru
2866;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 769099 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu GL
2867;positive;AyahBunda ada di jenjang kelas berapa GL
2868;positive;bisa minta link program ekskul yg terbaru
2869;positive;anak saya di SD kls 45 SMA
2870;positive;Baik berikut katalog nya ya AyahBunda Katalog SD 36 wwwsekolahmuridmerdekaidKatalogEkskulSD3_6 Katalog SMP SMA wwwsekolahmuridmerdekaidKatalogEkskulSMPSMA GL
2871;positive;Terimakasih
2872;positive;Untuk mendaftar bisa pada link berikut ya AyahBunda bayarsekolahmu pilih ekskul GL
2873;positive;ok
2874;positive;Samasama AyahBunda apakah ada yang bisa kami bantu kembali GL
2875;positive;AyahBunda kami belum menerima balasan apakah sudah cukup informasi yang disampaikan GL
2876;positive;Terimakasih
2877;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu GL
2878;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 771102 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu DN
2879;positive;Selamat pagi anak saya mengikutin ekskul Quran pada triwulan 1 dan 2 lalu saya pindah ekskul pada semester 2 ini dan tidak melanjutkan pembayaran ekskul Quran Saya belum sempat download laporan belajar dan sertifikat pada ekskul Quran namun saat ini posisinya sudah terkunci
2880;positive;Apakah bisa dikirimkan laporan belajar dan sertifikat atas nama Abhicandra Faeyza Nurcahyo Jenjang PAUD B Email belindanurcahyogmailcom
2881;positive;Mohon maaf apakah ekskul Quran di TA 20232024 AyahBunda DN
2882;positive;Ekskul Quran triwulan 2 tahun 2023 yang baru saja selesai
2883;positive;Betul di tahun ajaran ini
2884;positive;Baik kami konfirmasi dahulu ke tim terkait ya AyahBunda DN
2885;positive;Ok ditunggu
2886;positive;Baik AyahBunda DN
2887;positive;AyahBunda saat ini program ekskul qurannya sudah dibuka ya aksesnya silakan didownload rapor dan sertifikatnya ya DN
2888;positive;Ok baik terima kasih
2889;positive;Baik samasama AyahBunda DN
2890;positive;Apakah ada yang dapat kami bantu kembali DN
2891;positive;Sudah cukup terima kasih banyak atas bantuannya ya
2892;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu DN
2893;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 778057 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu Ilham
2894;positive;halo kak kmrn aku baru bayar ekskul wirausaha tapi aksesnya msh di tolak sampe skrg
2895;positive;ini bukti transaksi kmrn
2896;positive;oiya sama di rapor ku ada mapel ekskul basket pdhl aku tidak jd ikut waktu itu
2897;positive;Baik kak boleh diinformasikan data dirinya dahulu yah Nama Akun Email Akun Jenjang Ilham
2898;positive;Nama Akun Zahra Aulia Khansa Putri Ali Email Akun zahraauliakhansagmailcom Jenjang 12 SMA IPS
2899;positive;Baik kak untuk penghapusan nilai rapor ekskul basketnya bisa mengisi form ini yah httpsdocsgooglecomformsd1B2WM2xFXGJYe1mUvybOMKmLjKVt6LcnyuQ1OKAozMviewformedit_requestedtrue Nanti akan di proses sampai maksimal di Januari perubahannya Ilham
2900;positive;Lalu untuk ekskulnya memang belum dibuka ya kak akan mulai di tanggal 15 Januari mohon menunggu yah Ilham
2901;positive;yahh aku soalnya mau perbaikan nilai kak gmna ya klo gt
2902;positive;perbaikan nilai cmn sampe 29 des soalnya
2903;positive;aku baru bisa ngerjain karna baru sembuh 2 minggu kmrn lg sakit
2904;positive;Baik kak disi saja dahulu formnya yah nanti kami proses secepatnya Tapi untuk besok sepertinya belum bisa kak Ilham
2905;positive;iya kak form nya sdh ku isi
2906;positive;jd yg ekskul wirausaha gmn ya kak klo mau perbaikan nilai
2907;positive;Perbaiki nilai itu maksudnya bagaimana ya kak Ilham
2908;positive;remed kak kita di ksh kesempatan buat perbaikan nilai buat yg merasa nilai rapor nya kurang memuaskan terutama nilai2 yg di bawah 70
2909;positive;Baik kak untuk ekskul sepertinya tidak termasuk ya kak nanti jikalau tidak ingin nilai ekskul nya di rapor karna tidak jadi ikut nanti kami bantu hilangkan Ilham
2910;positive;ohhh gitu ya
2911;positive;oke kak
2912;positive;Baik kak apakah sudah cukup Ilham
2913;positive;Baik Kak jika tidak ada lagi Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika kakak berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu Ilham
2914;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 779689 Terimakasih sudah menghubungi Tim Parents Care SMM Mohon maaf atas keterlambatan menjawab pesannya dikarenakan beberapa waktu yang lalu operasional sedang libur Apakah ada yang bisa kami bantu kembali AW
2915;positive;Iya Miss maaf
2916;positive;Anak saya mau berhenti eskul koding bisa
2917;positive;Miss maafmau konfirmasi bahwa kyla tidak akan melanjutkan ekskul koding Dikarenakan anaknya hanya ingin mengikuti satu eskul saja Terimakasih miss
2918;positive;Data nya benar yang ini ya bunda nama anak Kyla Nafeeza Artya email akun artyadiarygmailcom jenjang kelas 3 Gatotkaca SD
2919;positive;Iya benar Miss
2920;positive;Tidak akan melanjutkan eskul koding ya miss
2921;positive;Baik bunda ekskul satunya yang masih lanjut apa ya bunda SD
2922;positive;Eskul yang masih lanjut eskul seni rupa miss
2923;positive;Baik bunda mohon tunggu dahulu ya akan kami infokan ke tim kami ya bunda SD
2924;positive;Baik Miss Terimakasih
2925;positive;Baik samasama ya bunda SD
2926;positive;Ayahbunda sebelum ekskulnya dicancel kami alihkan ke konsultasi ekskul dahulu ya Apakah ananda ingin ikut ekskul lain yang mungkin anaknya suka dan jadwalnya cocok bisa diliat dari katalog ini ya wwwsekolahmuridmerdekaidKatalogEkskulSD3_6 atau ayahbunda juga bisa join konsultasi ekskul yang diadakan setiap SeninJumat 15001630 WIB via zoom melalui link httpswwwsekolahmuridmerdekaidKonsultasiOnline karena akan dapat voucher voucher dengan potongan maksimal 100000 untuk ananda yang lanjut di pembayaran selanjutnya ayahbunda Apakah berkenan ikut konsultasi ekskulnya dahulu SD
2927;positive;Sepertinya tidak Miss karena meminimalisir tugas Miss Tambah bnyak eskul sprtnya JD tambah bnyak tugas Blm lagi tugas mata pelajaran utama JD sprtnya akan lebih fokus untuk mengerjakan tugas sekolah Dan memang kebetulan Kyla lebih suka menggambar
2928;positive;Baik bunda kami infokan ke tim kami ya agar diproses pemberhentian ekskulnya SD
2929;positive;Bunda sudah kami cancel ya Silakan cek pada program kelas dan tagihan sudah tidak ada ya SD
2930;positive;Terimakasih Miss
2931;positive;Baik sama sama ya ada yang bisa kami bantu kembali PW
2932;positive;Tidak ada Miss terimakasih
2933;positive;Baik AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Sebelum kami tutup jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu UY
2934;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 788739 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu HA
2935;positive;Selamat pagi anak saya Ivria Nauli Sijabat kelas 2 Melody Sinta Gracia Sijabat kelas 8 sudah mendaftar beasiswa sirkel di bulan desember Tapi hanya Ivria yg sudah mendaftar maka saya mau mengajukan beasiswa sirkel utk Melody sekaligus beasiswa sibling Bagaimana caranya
2936;positive;Baik AyahBunda silakan untuk mengisi form berikut ya AyahBunda Beasiswa Sirkel httpswwwsekolahmuridmerdekaidBeasiswaSirkelSMM Beasiswa Siblings httpsbitlybeasiswasiblingsearlybird2425 DI
2937;positive;Untuk ekskul saya mau mengubah pikihan ekskul anak saya SD dan SMP bagaimana caranya
2938;positive;Apakah akan ada sosialisasi ekskulbaru
2939;positive;Baik AyahBunda boleh tolong diinfokan data berikut Nama Lengkap Anak Jenjang Email Akun Nomor Handphone Ekskul Sebelumnya Ekskul yang diinginkan Jadwal DaringLuring DI
2940;positive;Untuk sosialisasi nya sedang kami tanyakan ya AyahBunda DI
2941;positive;Ekskul kapan mulai nya ya Apakah bisa menunggu sosialisasi dulu Boleh minta katalog ekskulnya terlebih dahulu
2942;positive;Baik AyahBunda untuk sosialisasi nya kemungkinan akan ada di Minggu ini ya AyahBunda Mohon kesediaan nya untuk menunggu info selanjutnya ya AyahBunda melalui email atau WhatsApp Dan katalog ekskul untuk kelas berapa AyahBunda DI
2943;positive;Kelas 2 SD dan 8 SMP
2944;positive;Baik AyahBunda mohon kesediaan nya untuk menunggu ya AyahBunda DI
2945;positive;Halo AyahBunda berikut ini kami infokan katalog nya ya Jenjang SD Kelas 2 httpsdocsgooglecompresentationd1dAy0teOkkKX6x9mGEocZLXMVluhuQBAC2Ex_cDq0EIedit#slideidg23b9b529ceb_0_149 Jenjang SMP Kelas 8 httpsdocsgooglecompresentationd1lB2kM70EP1y2lfrnFOWBCEikPElt6eK6w3l0rUkySAedit#slideidg23b9b529ceb_0_149 DI
2946;positive;Halo AyahBunda sampai saat ini kami masih menunggu balasan dari AyahBunda Apakah ada hal lain yang bisa kami bantu kembali DI
2947;positive;Tidak terima kasih ya
2948;positive;Baik AyahBunda terimakasih kembali AyahBunda Terimakasih sudah menghubungi tim Parents Care SMM Kami izin menutup percakapan ini ya Jika AyahBunda berkenan mohon bantu kami menjadi lebih baik dengan mengisi survey berikut httpswwwsekolahmuridmerdekaidbantuSMM Apabila ada pertanyaan atau kendala silakan menghubungi kami kembali dengan senang hati kami akan membantu DI
2949;positive;Sore
2950;positive;Halo AyahBunda Percakapan ini terekam dengan nomor tiket 790050 Terimakasih sudah menghubungi Tim Parents Care SMM Ada yang bisa kami bantu PW
2951;positive;Halo iya ini kan saya minta cancel 1 ekskul dan tetap di ekskul yg satunya tapi ternyata fasilitator ekskulnya sepertinya salah yg didaftarkan kembali itu ekskul seni rupa yg daring bukan luring seperti semester 1 bisa minta direvisi menjadi luring lagi agar saya bisa segera membayar tagihan ekskulnya
